Date,Time,Symbol,Previous Close,Open,High,Low,Close,Difference,Percent Change,Volume,Traded Shares,Amount
2026-05-20,08:18:36,MLBS,30.90,1264.9,1264.9,1227.1,1263.9,1263.9,0.0,0.0,1251.97,30.0
2026-05-20,08:18:36,MLBSL,28.14,1750.0,1780.0,1750.0,1780.0,1780.0,0.0,0.0,1760.97,343.0
2026-05-20,08:18:36,MMF1,29.09,9.57,9.59,9.31,9.55,9.55,0.0,0.0,9.47,7140.0
2026-05-20,08:18:36,MMKJL,39.08,495.0,504.9,490.0,497.9,497.9,0.0,0.0,494.17,1851.0
2026-05-20,08:18:36,MNBBL,26.85,370.1,373.4,369.0,369.0,369.0,0.0,0.0,369.92,18522.0
2026-05-20,08:18:36,MNMF1,25.62,9.71,9.76,9.71,9.76,9.76,0.0,0.0,9.73,2600.0
2026-05-20,08:18:36,MPFL,31.40,614.9,614.9,606.0,614.9,614.9,0.0,0.0,608.33,6428.0
2026-05-20,08:18:36,MSHL,31.58,675.0,685.0,675.0,680.0,680.0,0.0,0.0,679.42,507.0
2026-05-20,08:18:36,MSLB,33.90,1166.2,1248.0,1166.2,1239.8,1239.8,0.0,0.0,1233.8,681.0
2026-05-20,08:18:36,NABBC,28.60,935.1,962.0,934.0,959.9,959.9,0.0,0.0,950.79,5487.0
2026-05-20,08:18:36,NABIL,33.73,526.0,530.0,523.0,526.0,526.0,0.0,0.0,525.27,41228.0
2026-05-20,08:18:36,NABILD2089,47.21,1140.0,1154.0,1140.0,1150.0,1150.0,0.0,0.0,1153.19,2945.0
2026-05-20,08:18:36,NADEP,28.69,730.0,750.0,728.3,750.0,750.0,0.0,0.0,729.29,458.0
2026-05-20,08:18:36,NBF2,29.08,9.92,10.1,9.89,9.9,9.9,0.0,0.0,9.91,7600.0
2026-05-20,08:18:36,NBF3,38.90,9.64,9.98,9.64,9.98,9.98,0.0,0.0,9.93,12680.0
2026-05-20,08:18:36,NBL,34.75,266.0,268.6,264.2,266.0,266.0,0.0,0.0,265.46,26035.0
2026-05-20,08:18:36,NBLD85,32.74,1053.0,1053.0,1053.0,1053.0,1053.0,0.0,0.0,1053.0,25.0
2026-05-20,08:18:36,NCCD86,34.07,1130.0,1130.0,1130.0,1130.0,1130.0,0.0,0.0,1130.0,25.0
2026-05-20,08:18:36,NESDO,23.95,1508.4,1529.0,1508.3,1528.0,1528.0,0.0,0.0,1512.48,494.0
2026-05-20,08:18:36,NFS,28.91,565.0,565.0,555.0,559.5,559.5,0.0,0.0,556.58,4046.0
2026-05-20,08:18:36,NGPL,33.31,444.0,448.0,440.4,442.2,442.2,0.0,0.0,443.73,95324.0
2026-05-20,08:18:36,NHDL,24.72,625.0,635.0,621.2,634.9,634.9,0.0,0.0,630.79,520.0
2026-05-20,08:18:36,NHPC,26.97,282.0,284.0,276.1,279.3,279.3,0.0,0.0,278.65,214996.0
2026-05-20,08:18:36,NIBLGF,21.03,9.1,9.16,9.1,9.16,9.16,0.0,0.0,9.15,700.0
2026-05-20,08:18:36,NIBLSTF,34.73,9.0,9.34,9.0,9.34,9.34,0.0,0.0,9.26,1500.0
2026-05-20,08:18:36,NIBSF2,20.27,9.23,9.26,9.23,9.25,9.25,0.0,0.0,9.25,2300.0
2026-05-20,08:18:36,NICA,26.55,348.6,354.8,346.0,347.0,347.0,0.0,0.0,347.71,42771.0
2026-05-20,08:18:36,NICAD2091,23.00,1050.2,1050.2,1050.2,1050.2,1050.2,0.0,0.0,1050.2,25.0
2026-05-20,08:18:36,NICBF,17.15,9.76,9.76,9.6,9.6,9.6,0.0,0.0,9.65,300.0
2026-05-20,08:18:36,NICFC,21.35,9.18,9.26,9.18,9.26,9.26,0.0,0.0,9.22,1335.0
2026-05-20,08:18:36,NICGF2,40.58,9.68,9.68,9.4,9.45,9.45,0.0,0.0,9.41,5300.0
2026-05-20,08:18:36,NICL,22.61,492.0,492.0,483.0,484.0,484.0,0.0,0.0,485.03,3899.0
2026-05-20,08:18:36,NICLBSL,26.70,560.2,565.0,560.0,562.0,562.0,0.0,0.0,561.61,6205.0
2026-05-20,08:18:36,NICSF,25.05,9.02,9.25,9.01,9.25,9.25,0.0,0.0,9.2,11101.0
2026-05-20,08:18:36,NIFRA,30.67,261.2,263.0,261.2,262.3,262.3,0.0,0.0,262.22,27353.0
2026-05-20,08:18:36,NIFRAGED,33.37,1017.3,1030.3,1017.3,1030.3,1030.3,0.0,0.0,1023.8,50.0
2026-05-20,08:18:36,NIFRAUR85/86,23.34,1038.2,1038.2,1038.2,1038.2,1038.2,0.0,0.0,1038.2,25.0
2026-05-20,08:18:36,NIL,36.88,606.0,608.0,600.3,608.0,608.0,0.0,0.0,602.08,2083.0
2026-05-20,08:18:36,NIMB,26.79,197.0,198.5,196.5,196.5,196.5,0.0,0.0,197.2,40231.0
2026-05-20,08:18:36,NIMBD90,24.36,1216.0,1216.1,1215.0,1215.0,1215.0,0.0,0.0,1215.91,85.0
2026-05-20,08:18:36,NIMBPO,37.10,151.0,151.9,148.0,151.9,151.9,0.0,0.0,148.34,7071.0
2026-05-20,08:18:36,NLG,33.62,565.0,565.0,558.1,563.9,563.9,0.0,0.0,560.25,8379.0
2026-05-20,08:18:36,NLIC,25.61,769.9,769.9,761.0,761.5,761.5,0.0,0.0,763.14,9878.0
2026-05-20,08:18:36,NLICL,25.68,596.4,596.4,583.0,587.0,587.0,0.0,0.0,587.18,3187.0
2026-05-20,08:18:36,NMB,41.28,247.9,247.9,243.0,246.0,246.0,0.0,0.0,245.6,25395.0
2026-05-20,08:18:36,NMB50,26.30,10.53,10.53,10.53,10.53,10.53,0.0,0.0,10.53,5500.0
2026-05-20,08:18:36,NMBD87/88,35.74,1078.0,1078.0,1078.0,1078.0,1078.0,0.0,0.0,1078.0,25.0
2026-05-20,08:18:36,NMBHF2,26.96,9.7,9.71,9.44,9.45,9.45,0.0,0.0,9.57,12200.0
2026-05-20,08:18:36,NMBMF,29.71,627.0,635.0,626.0,628.3,628.3,0.0,0.0,632.55,1310.0
2026-05-20,08:18:36,NMFBS,41.81,1118.0,1147.0,1118.0,1146.0,1146.0,0.0,0.0,1139.25,3964.0
2026-05-20,08:18:36,NMIC,28.51,1057.3,1057.3,1000.1,1015.0,1015.0,0.0,0.0,1012.76,3516.0
2026-05-20,08:18:36,NMLBBL,27.10,590.0,594.0,575.1,578.9,578.9,0.0,0.0,579.19,5156.0
2026-05-20,08:18:36,NRIC,29.86,888.0,900.0,888.0,895.0,895.0,0.0,0.0,893.85,10200.0
2026-05-20,08:18:36,NRM,30.06,359.9,375.0,351.0,373.5,373.5,0.0,0.0,363.13,24240.0
2026-05-20,08:18:36,NRN,33.26,1350.0,1360.0,1330.0,1350.0,1350.0,0.0,0.0,1345.34,36540.0
2026-05-20,08:18:36,NSIF2,30.03,10.62,10.71,10.62,10.71,10.71,0.0,0.0,10.66,700.0
2026-05-20,08:18:36,NSY,36.48,9.43,9.5,9.43,9.5,9.5,0.0,0.0,9.46,6200.0
2026-05-20,08:18:36,NTC,31.62,890.0,895.0,886.6,886.6,886.6,0.0,0.0,889.6,15468.0
2026-05-20,08:18:36,NUBL,33.33,651.0,660.0,649.2,655.0,655.0,0.0,0.0,651.34,6285.0
2026-05-20,08:18:36,NWCL,34.00,787.2,798.0,787.0,791.0,791.0,0.0,0.0,789.98,739.0
2026-05-20,08:18:36,NYADI,33.67,380.0,392.8,380.0,385.0,385.0,0.0,0.0,384.59,2251.0
2026-05-20,08:18:36,OHL,33.46,684.0,695.0,683.0,693.0,693.0,0.0,0.0,686.99,938.0
2026-05-20,08:18:36,OMPL,26.77,1130.5,1150.0,1130.1,1130.1,1130.1,0.0,0.0,1136.63,2908.0
2026-05-20,08:18:36,PBD88,23.75,1218.0,1218.0,1218.0,1218.0,1218.0,0.0,0.0,1218.0,50.0
2026-05-20,08:18:36,PBLD87,30.55,1081.1,1081.1,1043.0,1043.0,1043.0,0.0,0.0,1043.33,20000.0
2026-05-20,08:18:36,PCBL,39.64,239.9,240.0,237.3,239.5,239.5,0.0,0.0,238.29,30204.0
2026-05-20,08:18:36,PCIL,25.22,811.9,835.0,800.0,805.0,805.0,0.0,0.0,804.21,54810.0
2026-05-20,08:18:36,PFL,28.82,366.0,370.0,362.5,369.8,369.8,0.0,0.0,366.12,6196.0
2026-05-20,08:18:36,PHCL,30.08,306.0,309.9,301.2,304.6,304.6,0.0,0.0,303.89,31592.0
2026-05-20,08:18:36,PMHPL,30.38,345.0,345.0,332.8,333.9,333.9,0.0,0.0,334.78,3387.0
2026-05-20,08:18:36,PMLI,29.80,462.0,464.0,455.0,457.1,457.1,0.0,0.0,460.4,5378.0
2026-05-20,08:18:36,PPCL,29.07,373.1,378.0,371.3,375.0,375.0,0.0,0.0,373.32,1964.0
2026-05-20,08:18:36,PPL,32.98,346.0,346.5,340.0,345.9,345.9,0.0,0.0,343.31,18833.0
2026-05-20,08:18:36,PRIN,41.68,640.1,659.9,640.0,655.0,655.0,0.0,0.0,643.47,5625.0
2026-05-20,08:18:36,PROFL,30.04,440.0,440.0,433.0,435.0,435.0,0.0,0.0,436.65,1360.0
2026-05-20,08:18:36,PRSF,28.56,12.66,13.05,12.66,12.98,12.98,0.0,0.0,12.86,1050830.0
2026-05-20,08:18:36,PRVU,28.94,200.0,200.0,197.0,198.5,198.5,0.0,0.0,197.55,44169.0
2026-05-20,08:18:36,PSF,32.00,11.87,12.02,11.87,12.01,12.01,0.0,0.0,11.97,4650.0
2026-05-20,08:18:36,PURE,36.45,960.0,970.0,939.2,965.0,965.0,0.0,0.0,957.38,10389.0
2026-05-20,08:18:36,RADHI,31.41,752.0,757.9,751.0,756.0,756.0,0.0,0.0,752.87,20648.0
2026-05-20,08:18:36,RAWA,28.44,571.0,594.0,570.0,574.0,574.0,0.0,0.0,577.06,353.0
2026-05-20,08:18:36,RBBD2088,43.23,1070.0,1079.9,1053.4,1079.9,1079.9,0.0,0.0,1065.26,96.0
2026-05-20,08:18:36,RBBD83,43.83,1040.0,1040.0,1040.0,1040.0,1040.0,0.0,0.0,1040.0,29139.0
2026-05-20,08:18:36,RBBF40,31.23,9.55,10.0,9.55,9.55,9.55,0.0,0.0,9.81,2500.0
2026-05-20,08:18:36,RBCL,18.73,15350.0,15350.0,15299.0,15299.0,15299.0,0.0,0.0,15333.0,30.0
2026-05-20,08:18:36,RBCLPO,34.70,11738.0,11783.0,11440.0,11783.0,11783.0,0.0,0.0,11697.93,140.0
2026-05-20,08:18:36,RFPL,35.98,365.0,373.9,363.0,366.0,366.0,0.0,0.0,366.4,30741.0
2026-05-20,08:18:36,RHGCL,23.22,277.4,296.0,277.4,290.0,290.0,0.0,0.0,289.53,24401.0
2026-05-20,08:18:36,RHPL,31.32,275.4,279.0,275.3,275.9,275.9,0.0,0.0,276.65,15315.0
2026-05-20,08:18:36,RIDI,26.87,328.7,348.9,328.7,341.0,341.0,0.0,0.0,341.23,175988.0
2026-05-20,08:18:36,RLEL,23.73,1000.0,1030.0,985.1,986.5,986.5,0.0,0.0,994.21,11571.0
2026-05-20,08:18:36,RLFL,32.03,442.9,442.9,427.1,431.5,431.5,0.0,0.0,430.23,1478.0
2026-05-20,08:18:36,RMF1,26.04,9.8,9.92,9.75,9.92,9.92,0.0,0.0,9.83,16400.0
2026-05-20,08:18:36,RMF2,21.96,10.1,10.1,10.1,10.1,10.1,0.0,0.0,10.1,300.0
2026-05-20,08:18:36,RNLI,31.11,460.0,469.9,458.4,459.2,459.2,0.0,0.0,460.1,14106.0
2026-05-20,08:18:36,RSDC,27.80,660.0,668.9,658.0,662.0,662.0,0.0,0.0,659.32,2533.0
2026-05-20,08:18:36,RSML,27.26,3700.0,3749.9,3650.0,3680.0,3680.0,0.0,0.0,3678.72,13524.0
2026-05-20,08:18:36,RSY,30.75,9.9,10.2,9.9,10.15,10.15,0.0,0.0,10.03,3800.0
2026-05-20,08:18:36,RURU,36.40,651.0,652.0,645.1,651.0,651.0,0.0,0.0,648.62,2723.0
2026-05-20,08:18:36,SABBL,26.86,1200.0,1225.0,1200.0,1208.0,1208.0,0.0,0.0,1210.86,10780.0
2026-05-20,08:18:36,SADBL,30.21,411.1,413.6,410.0,412.0,412.0,0.0,0.0,411.41,8511.0
2026-05-20,08:18:36,SAGAR,36.02,1656.0,1675.0,1650.0,1668.0,1668.0,0.0,0.0,1660.92,11700.0
2026-05-20,08:18:36,SAGF,23.16,10.1,10.15,10.1,10.15,10.15,0.0,0.0,10.13,2400.0
2026-05-20,08:18:36,SAHAS,38.10,665.0,668.8,652.2,653.0,653.0,0.0,0.0,658.46,139166.0
2026-05-20,08:18:36,SAIL,29.25,1102.0,1166.0,1102.0,1128.0,1128.0,0.0,0.0,1134.52,19004.0
2026-05-20,08:18:36,SALICO,32.75,589.2,591.0,586.0,590.8,590.8,0.0,0.0,589.11,1091.0
2026-05-20,08:18:36,SANIMA,37.97,373.0,384.0,361.2,365.5,365.5,0.0,0.0,366.83,119720.0
2026-05-20,08:18:36,SANVI,38.86,680.0,705.0,676.0,699.8,699.8,0.0,0.0,696.13,35942.0
2026-05-20,08:18:36,SAPDBL,33.86,771.1,791.0,771.1,784.0,784.0,0.0,0.0,781.2,15151.0
2026-05-20,08:18:36,SARBTM,36.12,850.0,869.0,838.0,840.0,840.0,0.0,0.0,842.4,29267.0
2026-05-20,08:18:36,SBCF,17.85,9.5,9.78,9.5,9.7,9.7,0.0,0.0,9.67,1000.0
2026-05-20,08:18:36,SBI,29.38,395.0,398.8,394.1,397.0,397.0,0.0,0.0,396.21,6018.0
2026-05-20,08:18:36,SBID2090,47.21,1184.0,1184.5,1184.0,1184.5,1184.5,0.0,0.0,1184.5,2825.0
2026-05-20,08:18:36,SBID83,29.09,1095.0,1095.0,1065.0,1065.0,1065.0,0.0,0.0,1072.34,159.0
2026-05-20,08:18:36,SBL,41.81,394.0,398.0,393.3,396.3,396.3,0.0,0.0,395.57,86779.0
2026-05-20,08:18:36,SBLD2091,41.09,1067.6,1067.6,1055.1,1055.1,1055.1,0.0,0.0,1064.31,95.0
2026-05-20,08:18:36,SCB,34.39,664.9,664.9,640.2,642.5,642.5,0.0,0.0,645.72,9723.0
2026-05-20,08:18:36,SCBD,37.43,1120.9,1130.0,1120.9,1130.0,1130.0,0.0,0.0,1125.45,50.0
2026-05-20,08:18:36,SEF,25.03,9.96,10.1,9.95,9.95,9.95,0.0,0.0,9.99,11000.0
2026-05-20,08:18:36,SFCL,27.48,367.0,372.0,365.0,371.9,371.9,0.0,0.0,368.35,5477.0
2026-05-20,08:18:36,SFEF,35.36,10.14,10.14,10.11,10.11,10.11,0.0,0.0,10.13,600.0
2026-05-20,08:18:36,SFMF,19.55,10.25,10.4,10.25,10.4,10.4,0.0,0.0,10.39,1600.0
2026-05-20,08:18:36,SGHC,34.47,360.3,368.9,359.0,363.0,363.0,0.0,0.0,360.33,8680.0
2026-05-20,08:18:36,SGIC,29.57,479.8,479.8,453.0,459.7,459.7,0.0,0.0,458.72,1873.0
2026-05-20,08:18:36,SGICP,27.26,258.0,258.0,258.0,258.0,258.0,0.0,0.0,258.0,7732.0
2026-05-20,08:18:36,SHEL,34.55,308.1,313.5,308.0,310.9,310.9,0.0,0.0,310.18,60218.0
2026-05-20,08:18:36,SHINE,26.16,409.0,411.0,407.6,408.3,408.3,0.0,0.0,409.33,8380.0
2026-05-20,08:18:36,SHINED,23.20,1106.0,1106.0,1106.0,1106.0,1106.0,0.0,0.0,1106.0,100.0
2026-05-20,08:18:36,SHIVM,33.74,679.5,680.0,673.0,676.0,676.0,0.0,0.0,675.06,82052.0
2026-05-20,08:18:36,SHL,36.98,497.8,500.6,495.0,500.6,500.6,0.0,0.0,499.21,9518.0
2026-05-20,08:18:36,SHLB,30.24,1436.0,1472.0,1436.0,1472.0,1472.0,0.0,0.0,1442.29,149.0
2026-05-20,08:18:36,SHPC,40.65,527.0,542.0,511.0,516.0,516.0,0.0,0.0,524.41,65813.0
2026-05-20,08:18:36,SICL,33.66,614.8,617.0,606.0,614.2,614.2,0.0,0.0,611.27,3002.0
2026-05-20,08:18:36,SIFC,34.01,506.4,537.1,506.4,532.0,532.0,0.0,0.0,530.61,6656.0
2026-05-20,08:18:36,SIGS2,23.24,10.5,10.5,10.35,10.35,10.35,0.0,0.0,10.36,4370.0
2026-05-20,08:18:36,SIGS3,30.10,10.79,10.79,10.65,10.65,10.65,0.0,0.0,10.72,200.0
2026-05-20,08:18:36,SIKLES,42.43,620.5,620.5,586.0,591.0,591.0,0.0,0.0,590.56,8148.0
2026-05-20,08:18:36,SINDU,42.16,695.6,796.7,695.6,715.0,715.0,0.0,0.0,716.95,14098.0
2026-05-20,08:18:36,SIPD,30.30,780.0,790.0,760.1,768.0,768.0,0.0,0.0,766.62,23474.0
2026-05-20,08:18:36,SJCL,21.39,297.0,297.5,295.1,297.5,297.5,0.0,0.0,295.91,11084.0
2026-05-20,08:18:36,SJLIC,28.92,432.0,432.0,423.2,426.5,426.5,0.0,0.0,426.4,12281.0
2026-05-20,08:18:36,SKBBL,23.18,755.0,774.0,755.0,765.0,765.0,0.0,0.0,762.7,7005.0
2026-05-20,08:18:36,SKHEL,18.65,1240.0,1268.0,1240.0,1259.0,1259.0,0.0,0.0,1254.72,3521.0
2026-05-20,08:18:36,SKHL,28.89,890.0,909.0,869.1,888.0,888.0,0.0,0.0,879.22,16015.0
2026-05-20,08:18:36,SLBBL,31.30,828.0,828.0,815.1,823.9,823.9,0.0,0.0,820.56,2640.0
2026-05-20,08:18:36,SLBSL,32.37,1200.0,1214.3,1164.0,1199.0,1199.0,0.0,0.0,1173.89,1222.0
2026-05-20,08:18:36,SLCF,26.07,9.82,10.0,9.82,9.96,9.96,0.0,0.0,9.99,15700.0
2026-05-20,08:18:36,SMATA,26.29,760.0,765.0,760.0,763.9,763.9,0.0,0.0,761.27,2051.0
2026-05-20,08:18:36,SMB,33.87,1750.0,1750.0,1734.0,1740.0,1740.0,0.0,0.0,1737.12,312.0
2026-05-20,08:18:36,SMFBS,23.61,1525.0,1525.0,1525.0,1525.0,1525.0,0.0,0.0,1521.85,108.0
2026-05-20,08:18:36,SMH,41.33,579.0,600.0,578.1,596.0,596.0,0.0,0.0,593.15,9387.0
2026-05-20,08:18:36,SMHL,34.87,495.0,500.7,490.3,497.0,497.0,0.0,0.0,497.01,22028.0
2026-05-20,08:18:36,SMJC,41.43,473.0,475.0,465.0,471.0,471.0,0.0,0.0,469.76,18885.0
2026-05-20,08:18:36,SMPDA,30.85,840.0,840.0,830.5,834.9,834.9,0.0,0.0,831.09,902.0
2026-05-20,08:18:36,SNLI,27.13,444.5,453.9,444.5,445.2,445.2,0.0,0.0,445.67,7287.0
2026-05-20,08:18:36,SOHL,26.82,675.0,688.0,670.0,670.0,670.0,0.0,0.0,676.8,85219.0
2026-05-20,08:18:36,SONA,42.32,435.6,447.0,435.6,443.0,443.0,0.0,0.0,443.38,25268.0
2026-05-20,08:18:36,SPC,28.19,451.9,454.0,448.0,449.2,449.2,0.0,0.0,450.93,5409.0
2026-05-20,08:18:36,SPDL,36.44,402.0,405.0,398.4,404.0,404.0,0.0,0.0,401.27,26582.0
2026-05-20,08:18:36,SPHL,40.56,500.2,514.7,500.1,509.9,509.9,0.0,0.0,506.4,2336.0
2026-05-20,08:18:36,SPIL,18.62,702.0,709.9,702.0,708.0,708.0,0.0,0.0,706.32,595.0
2026-05-20,08:18:36,SPL,36.17,710.0,710.0,700.0,700.2,700.2,0.0,0.0,700.93,4570.0
2026-05-20,08:18:36,SRLI,31.27,387.2,391.8,387.2,387.8,387.8,0.0,0.0,388.45,10965.0
2026-05-20,08:18:36,SSHL,29.78,211.0,214.4,210.5,210.5,210.5,0.0,0.0,211.2,59770.0
2026-05-20,08:18:36,STC,38.44,5994.0,5999.0,5903.1,5943.0,5943.0,0.0,0.0,5928.21,754.0
2026-05-20,08:18:36,SWASTIK,29.47,2344.0,2390.0,2326.8,2390.0,2390.0,0.0,0.0,2351.4,508.0
2026-05-20,08:18:36,SWBBL,31.86,733.1,743.7,733.1,742.9,742.9,0.0,0.0,736.27,6095.0
2026-05-20,08:18:36,SWMF,30.41,646.2,662.5,646.2,662.5,662.5,0.0,0.0,656.61,1710.0
2026-05-20,08:18:36,SYPNL,30.25,1500.0,1500.0,1450.1,1467.0,1467.0,0.0,0.0,1471.3,54890.0
2026-05-20,08:18:36,TAMOR,40.34,442.0,455.0,442.0,448.0,448.0,0.0,0.0,446.85,41772.0
2026-05-20,08:18:36,TPC,35.05,366.0,366.0,363.0,364.5,364.5,0.0,0.0,364.17,22806.0
2026-05-20,08:18:36,TRH,35.74,755.0,765.0,755.0,765.0,765.0,0.0,0.0,760.59,1596.0
2026-05-20,08:18:36,TSHL,31.68,575.0,580.0,526.0,550.0,550.0,0.0,0.0,549.07,10164.0
2026-05-20,08:18:36,TTL,35.30,791.0,824.0,791.0,806.5,806.5,0.0,0.0,811.73,11409.0
2026-05-20,08:18:36,TVCL,21.43,520.0,520.0,502.1,503.0,503.0,0.0,0.0,503.68,751.0
2026-05-20,08:18:36,UAIL,39.04,443.0,449.0,443.0,446.5,446.5,0.0,0.0,445.64,2819.0
2026-05-20,08:18:36,UHEWA,36.11,550.0,575.0,550.0,574.0,574.0,0.0,0.0,571.7,4618.0
2026-05-20,08:18:36,ULBSL,31.25,2830.0,2899.0,2815.0,2897.9,2897.9,0.0,0.0,2833.65,1076.0
2026-05-20,08:18:36,ULHC,24.97,487.0,489.6,484.0,488.0,488.0,0.0,0.0,487.16,4976.0
2026-05-20,08:18:36,UMHL,34.90,567.0,567.0,550.0,560.0,560.0,0.0,0.0,554.76,17736.0
2026-05-20,08:18:36,UMRH,24.46,536.3,537.0,532.1,536.0,536.0,0.0,0.0,535.41,1754.0
2026-05-20,08:18:36,UNHPL,27.20,421.9,447.0,421.0,432.0,432.0,0.0,0.0,429.65,103171.0
2026-05-20,08:18:36,UNL,39.43,46501.0,46501.0,46300.0,46300.0,46300.0,0.0,0.0,46440.2,50.0
2026-05-20,08:18:36,UNLB,34.12,1400.0,1420.0,1400.0,1418.9,1418.9,0.0,0.0,1402.51,485.0
2026-05-20,08:18:36,UPCL,33.08,366.0,371.0,363.1,368.0,368.0,0.0,0.0,365.67,51114.0
2026-05-20,08:18:36,UPPER,31.91,194.0,205.0,194.0,204.0,204.0,0.0,0.0,204.09,75102.0
2026-05-20,08:18:36,USHEC,43.17,485.2,498.9,485.2,498.0,498.0,0.0,0.0,495.8,19984.0
2026-05-20,08:18:36,USHL,29.22,618.0,618.0,600.1,613.0,613.0,0.0,0.0,605.92,1733.0
2026-05-20,08:18:36,USLB,35.21,1250.0,1250.0,1225.0,1235.0,1235.0,0.0,0.0,1232.6,1456.0
2026-05-20,08:18:36,VLBS,28.06,680.0,692.0,678.2,680.6,680.6,0.0,0.0,681.71,2122.0
2026-05-20,08:18:36,VLUCL,33.72,475.2,490.0,475.2,487.1,487.1,0.0,0.0,486.25,2710.0
2026-05-20,08:18:36,WNLB,27.48,1430.0,1470.0,1430.0,1432.0,1432.0,0.0,0.0,1436.63,206.0
2026-05-20,08:27:11,ACLBSL,37.40,964.0,964.0,941.5,955.0,955.0,0.0,0.0,944.83,422.0
2026-05-20,08:27:11,ADBL,38.74,311.8,312.5,308.0,311.0,311.0,0.0,0.0,310.84,16428.0
2026-05-20,08:27:11,ADBLD83,43.49,1058.5,1070.0,1058.5,1070.0,1070.0,0.0,0.0,1059.05,210.0
2026-05-20,08:27:11,AHL,39.90,500.0,511.9,492.0,507.0,507.0,0.0,0.0,501.56,22645.0
2026-05-20,08:27:11,AHPC,31.04,278.5,278.6,276.2,278.0,278.0,0.0,0.0,277.57,39838.0
2026-05-20,08:27:11,AKJCL,34.16,350.0,354.0,345.0,354.0,354.0,0.0,0.0,348.84,248919.0
2026-05-20,08:27:11,AKPL,32.30,276.0,276.0,265.0,268.0,268.0,0.0,0.0,267.32,68532.0
2026-05-20,08:27:11,ALBSL,28.71,1070.0,1122.0,1070.0,1100.0,1100.0,0.0,0.0,1093.15,2136.0
2026-05-20,08:27:11,ALICL,36.98,449.2,454.0,449.0,451.7,451.7,0.0,0.0,450.91,19445.0
2026-05-20,08:27:11,ANLB,33.97,5750.0,6150.0,5750.0,6150.0,6150.0,0.0,0.0,5982.65,62.0
2026-05-20,08:27:11,API,41.42,340.0,352.0,340.0,351.0,351.0,0.0,0.0,349.38,205977.0
2026-05-20,08:27:11,AVYAN,39.33,1074.0,1140.0,1074.0,1133.0,1133.0,0.0,0.0,1134.09,3833.0
2026-05-20,08:27:11,BANDIPUR,39.09,799.1,820.0,799.1,808.0,808.0,0.0,0.0,809.36,38855.0
2026-05-20,08:27:11,BARUN,38.93,345.0,345.5,341.3,344.0,344.0,0.0,0.0,342.98,37520.0
2026-05-20,08:27:11,BBC,38.60,4826.0,4836.0,4726.0,4742.1,4742.1,0.0,0.0,4766.68,364.0
2026-05-20,08:27:11,BEDC,27.98,367.0,369.9,364.0,366.0,366.0,0.0,0.0,366.85,14297.0
2026-05-20,08:27:11,BFC,35.34,460.0,460.0,452.0,454.0,454.0,0.0,0.0,453.47,6503.0
2026-05-20,08:27:11,BFCPO,24.38,250.0,250.0,250.0,250.0,250.0,0.0,0.0,250.0,37193.0
2026-05-20,08:27:11,BGWT,35.63,669.0,669.0,654.0,654.0,654.0,0.0,0.0,658.76,1260.0
2026-05-20,08:27:11,BHCL,43.23,510.0,540.0,510.0,532.2,532.2,0.0,0.0,531.41,40169.0
2026-05-20,08:27:11,BHDC,28.67,455.0,461.0,452.3,457.9,457.9,0.0,0.0,456.57,10708.0
2026-05-20,08:27:11,BHL,31.66,210.0,223.0,210.0,220.9,220.9,0.0,0.0,220.46,61907.0
2026-05-20,08:27:11,BHPL,31.76,515.0,522.0,510.1,519.9,519.9,0.0,0.0,514.14,2009.0
2026-05-20,08:27:11,BJHL,26.59,917.0,940.0,917.0,926.0,926.0,0.0,0.0,929.16,10349.0
2026-05-20,08:27:11,BNHC,35.70,322.0,330.5,317.1,325.1,325.1,0.0,0.0,325.02,5114.0
2026-05-20,08:27:11,BNL,25.81,14400.0,14400.0,14400.0,14400.0,14400.0,0.0,0.0,14400.0,10.0
2026-05-20,08:27:11,BNT,23.40,11555.2,11600.0,11555.2,11600.0,11600.0,0.0,0.0,11544.08,49.0
2026-05-20,08:27:11,BPCL,43.30,710.0,710.9,691.3,699.4,699.4,0.0,0.0,699.4,35095.0
2026-05-20,08:27:11,BUNGAL,43.05,625.0,654.0,625.0,635.1,635.1,0.0,0.0,643.31,97455.0
2026-05-20,08:27:11,C30MF,22.79,9.63,9.75,9.63,9.75,9.75,0.0,0.0,9.69,200.0
2026-05-20,08:27:11,CBBL,26.62,921.0,921.0,900.0,912.0,912.0,0.0,0.0,909.73,23982.0
2026-05-20,08:27:11,CBLD88,35.38,1190.0,1190.0,1182.3,1182.3,1182.3,0.0,0.0,1185.98,75.0
2026-05-20,08:27:11,CFCL,30.09,490.0,497.7,490.0,497.7,497.7,0.0,0.0,492.42,4720.0
2026-05-20,08:27:11,CGH,32.89,799.0,803.0,797.0,797.4,797.4,0.0,0.0,799.08,8310.0
2026-05-20,08:27:11,CHCL,35.98,480.0,481.5,477.0,477.1,477.1,0.0,0.0,478.61,14730.0
2026-05-20,08:27:11,CHDC,30.20,2256.0,2268.9,2242.5,2257.0,2257.0,0.0,0.0,2249.3,10681.0
2026-05-20,08:27:11,CHL,25.24,297.9,297.9,284.3,285.1,285.1,0.0,0.0,285.34,8753.0
2026-05-20,08:27:11,CIT,32.24,1769.0,1778.0,1756.0,1762.0,1762.0,0.0,0.0,1760.95,4632.0
